"smallest-text-minus href","listing-image src","listing-text-new","listing-text-new 2","fade-out-content-wrapper","fade-out-content-wrapper 2","fade-out-content-wrapper 3","fade-out-content-wrapper href 4","db","fade-out-content-wrapper 4","fade-out-content-wrapper 5","fade-out-content-wrapper 6"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-sport-line/sifirdan-farksiz-taba-deri-20-faturali/22673766","https://arbstorage.mncdn.com/ilanfotograflari/2023/05/23/22673766/81c193ff-f0e1-4cdb-b120-20849fae4315_image_for_silan_22673766_240x180.jpg","BMW 3 Serisi 320i First Edition Sport Line","SIFIRDAN FARKSIZ+TABA DERİ+ %20 FATURALI","2022","12.000","Gri","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-sport-line/sifirdan-farksiz-taba-deri-20-faturali/22673766","3.100.000 TL","27 Temmuz 2024","İstanbul","Esenyurt"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-techno-plus/ekinciler2014106-bin-kmboyasizhatasiztramersizxenonderi/25768285","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_240x180.jpg","BMW 3 Serisi 316i Techno Plus","EKİNCİLER_2014_106 BİN KM_BOYASIZ_HATASIZ_TRAMERSİZ_XENON_DERİ_","2014","106.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-techno-plus/ekinciler2014106-bin-kmboyasizhatasiztramersizxenonderi/25768285","1.115.000 TL","27 Temmuz 2024","İstanbul","Üsküdar"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-techno-plus/degisensiz-tramersiz-2013-bmw-f30-320d-kredi-karti-imkani/25767978","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_240x180.jpg","BMW 3 Serisi 320d Techno Plus","DEĞİŞENSİZ TRAMERSİZ-2013 BMW F30 320D-KREDİ KARTI İMKANI","2013","265.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-techno-plus/degisensiz-tramersiz-2013-bmw-f30-320d-kredi-karti-imkani/25767978","930.000 TL","27 Temmuz 2024","İstanbul","Sultanbeyli"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-40th-year-edition/galeriden-bmw-3-serisi-320i-ed-40th-year-edition-2016-model-nevsehir/25290125","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/05/25290125/198aafe0-1cc6-43d0-b11f-96c6cdd442e3_image_for_silan_25290125_240x180.jpg","BMW 3 Serisi 320i ED 40th Year Edition","Galeriden BMW 3 Serisi 320i ED 40th Year Edition 2016 Model Nevşehir","2016","198.000","Mavi (metalik)","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-40th-year-edition/galeriden-bmw-3-serisi-320i-ed-40th-year-edition-2016-model-nevsehir/25290125","1.320.000 TL","27 Temmuz 2024","Nevşehir","Acıgöl"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-m-sport/bmw-3-20i-sedan-m-sport/25234649","https://arbstorage.mncdn.com/ilanfotograflari/2024/04/29/25234649/2bf8969e-a4f3-4242-9d89-edec0a2bacc8_image_for_silan_25234649_240x180.jpg","BMW 3 Serisi 320i M Sport","BMW 3.20İ SEDAN M SPORT","2023","6.900","Lacivert","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-m-sport/bmw-3-20i-sedan-m-sport/25234649","2.960.000 TL","27 Temmuz 2024","İstanbul","Pendik"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-standart/1995-bmw-318-sanruflu-yeni-muyane-degisensiz-masrafsiz/24748217","https://arbstorage.mncdn.com/ilanfotograflari/2024/03/13/24748217/534a5f9e-6bb0-4ba4-8503-65f102ade5aa_image_for_silan_24748217_240x180.jpg","BMW 3 Serisi 318i Standart","1995 BMW 318 SANRUFLU YENİ MUYANE DEĞİŞENSİZ MASRAFSIZ","1995","400.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-standart/1995-bmw-318-sanruflu-yeni-muyane-degisensiz-masrafsiz/24748217","289.000 TL","27 Temmuz 2024","Bolu","Merkez"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-m-sport/caretta-dan-2020-y-servis-bakimli-sunroof-elk-bagaj-m-sport/24242267","https://arbstorage.mncdn.com/ilanfotograflari/2024/01/12/24242267/8426f37c-2f0a-45ad-b2bb-d7e06c002aeb_image_for_silan_24242267_240x180.jpg","BMW 3 Serisi 320i First Edition M Sport","Caretta'dan 2020 Y.Servis Bakımlı Sunroof Elk.Bagaj M Sport","2020","94.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-m-sport/caretta-dan-2020-y-servis-bakimli-sunroof-elk-bagaj-m-sport/24242267","1.999.900 TL","27 Temmuz 2024","İstanbul","Ataşehir"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-touring/galeriden-bmw-3-serisi-318i-touring-1996-model-izmir/22738588","https://arbstorage.mncdn.com/ilanfotograflari/2023/06/02/22738588/a9ee8ce2-391d-4011-9792-9af52bedd921_image_for_silan_22738588_240x180.jpg","BMW 3 Serisi 318i Touring","Galeriden BMW 3 Serisi 318i Touring 1996 Model İzmir","1996","299.999","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-touring/galeriden-bmw-3-serisi-318i-touring-1996-model-izmir/22738588","455.000 TL","27 Temmuz 2024","İzmir","Menemen"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-sport-plus/kivanc-otomotivden-2017-bmw-318i-sport-plus-hatasiz/22307786","https://arbstorage.mncdn.com/ilanfotograflari/2023/04/01/22307786/8ed91523-878b-4ed7-be36-b8aa4ed4c98e_image_for_silan_22307786_240x180.jpg","BMW 3 Serisi 318i Sport Plus","KIVANÇ OTOMOTİVDEN 2017 BMW 318İ SPORT PLUS HATASIZ","2017","104.000","Gri (Gümüş)","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-sport-plus/kivanc-otomotivden-2017-bmw-318i-sport-plus-hatasiz/22307786","1.425.000 TL","27 Temmuz 2024","Konya","Karatay"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-sport-line/boyasiz-tramersz-2021-ici-bej-kornokta-360-elek-bagaj-servsbakm/25763594","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_240x180.jpg","BMW 3 Serisi 320i First Edition Sport Line","BOYASIZ+TRAMERSZ+2021+İÇİ BEJ+KÖRNOKTA+360*+ELEK.BAGAJ+SERVSBAKM","2021","92.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-sport-line/boyasiz-tramersz-2021-ici-bej-kornokta-360-elek-bagaj-servsbakm/25763594","1.959.900 TL","27 Temmuz 2024","Ankara","Akyurt"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-sport-line/boyasiz-tramersiz-2021-sportline-ici-bej-elekt-bagaj-360sensor/25763590","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i First Edition Sport Line","BOYASIZ+TRAMERSİZ+2021+SPORTLİNE+İÇİ BEJ+ELEKT.BAGAJ+360SENSÖR","2021","100.300","Gri","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-sport-line/boyasiz-tramersiz-2021-sportline-ici-bej-elekt-bagaj-360sensor/25763590","1.949.900 TL","27 Temmuz 2024","Ankara","Akyurt"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-sport-line/boyasiz-tramersiz-2021-sportline-recaro-elek-bagaj-kor-nokta/25763578","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i First Edition Sport Line","BOYASIZ+TRAMERSİZ+2021+SPORTLİNE+RECARO+ELEK.BAGAJ+KÖR NOKTA","2021","115.000","Gri","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-sport-line/boyasiz-tramersiz-2021-sportline-recaro-elek-bagaj-kor-nokta/25763578","1.899.900 TL","27 Temmuz 2024","Ankara","Akyurt"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-sport-line/boyasiz-tramersiz-2022-hayalet-ici-taba-carplay-servisbakmli-20/25763562","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i First Edition Sport Line","BOYASIZ+TRAMERSİZ+2022+HAYALET+İÇİ TABA+CARPLAY+SERVİSBAKMLI+%20","2022","77.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-sport-line/boyasiz-tramersiz-2022-hayalet-ici-taba-carplay-servisbakmli-20/25763562","2.199.900 TL","27 Temmuz 2024","Ankara","Akyurt"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-sport-line/sahibinden-bmw-3-serisi-320i-ed-sport-line-2014-model/25997194","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED Sport Line","Sahibinden BMW 3 Serisi 320i ED Sport Line 2014 Model","2014","206.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-sport-line/sahibinden-bmw-3-serisi-320i-ed-sport-line-2014-model/25997194","1.400.000 TL","26 Temmuz 2024","Diyarbakır","Ergani"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/hatasiz-boyasiz-tramersiz-full-ekstra-jant-lastik-nbt-direksiyon-dolular-dolusu/25996869","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d M Sport","HATASIZ BOYASIZ TRAMERSİZ FULL EKSTRA JANT LASTİK NBT DİREKSİYON DOLULAR DOLUSU","2014","245.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/hatasiz-boyasiz-tramersiz-full-ekstra-jant-lastik-nbt-direksiyon-dolular-dolusu/25996869","1.225.000 TL","26 Temmuz 2024","Adana","Seyhan"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/2012-m-sport-sanruf-k-isitma-mavigasyon/25996514","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d M Sport","2012 M SPORT SANRUF / K.ISITMA / MAVİGASYON","2012","216.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/2012-m-sport-sanruf-k-isitma-mavigasyon/25996514","950.000 TL","26 Temmuz 2024","Konya","Karatay"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-standart/2005-bmw-e-46-manuel-bebek-yuz-yapili-tertemiz-masrafsiz-lpg-li/25995243","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 316i Standart","2005 BMW E.46 Manuel Bebek Yüz Yapılı Tertemiz Masrafsız LPG li","2005","316.000","Gri","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-standart/2005-bmw-e-46-manuel-bebek-yuz-yapili-tertemiz-masrafsiz-lpg-li/25995243","469.000 TL","26 Temmuz 2024","İzmir","Gaziemir"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-m-sport/galeriden-bmw-3-serisi-318i-m-sport-2015-model-diyarbakir/25996110","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 318i M Sport","Galeriden BMW 3 Serisi 318i M Sport 2015 Model Diyarbakır","2015","210.000","Mavi (metalik)","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-m-sport/galeriden-bmw-3-serisi-318i-m-sport-2015-model-diyarbakir/25996110","1.120.000 TL","26 Temmuz 2024","Diyarbakır","Bağlar"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i/sahibinden-bmw-3-serisi-320i-2003-model-kirsehir/25990805","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i","Sahibinden BMW 3 Serisi 320i 2003 Model Kırşehir","2003","354.000","Gri (Gümüş)","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i/sahibinden-bmw-3-serisi-320i-2003-model-kirsehir/25990805","480.000 TL","26 Temmuz 2024","Kırşehir","Merkez"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-40th-year-edition/sahibinden-bmw-3-serisi-320i-ed-40th-year-edition-2015-model/25995180","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED 40th Year Edition","Sahibinden BMW 3 Serisi 320i ED 40th Year Edition 2015 Model","2015","148.000","Füme","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-40th-year-edition/sahibinden-bmw-3-serisi-320i-ed-40th-year-edition-2015-model/25995180","1.480.000 TL","26 Temmuz 2024","Bursa","Nilüfer"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-executive-m-sport/sahibinden-bmw-3-serisi-320i-executive-m-sport-2021-model/25994541","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/26/25994541/d27844e1-900c-48ce-949e-9a4eae9b5b25_image_for_silan_25994541_240x180.jpg","BMW 3 Serisi 320i Executive M Sport","Sahibinden BMW 3 Serisi 320i Executive M Sport 2021 Model","2021","46.500","Mavi (metalik)","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-executive-m-sport/sahibinden-bmw-3-serisi-320i-executive-m-sport-2021-model/25994541","2.650.000 TL","26 Temmuz 2024","Ordu","Altınordu"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-m-plus/orjinal-m-paket-recaro-koltuk/25992461","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/26/25992461/82c0c811-da23-4a49-bfad-9780982e5275_image_for_silan_25992461_240x180.jpg","BMW 3 Serisi 320i ED M Plus","ORJİNAL // M PAKET // RECARO KOLTUK","2014","151.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-m-plus/orjinal-m-paket-recaro-koltuk/25992461","1.350.000 TL","26 Temmuz 2024","Van","Özalp"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-m-sport/sahibinden-bmw-3-serisi-316i-m-sport-2014-model/25374936","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/13/25374936/662bd75e-d016-47eb-8707-8f07f70a6a61_image_for_silan_25374936_240x180.jpg","BMW 3 Serisi 316i M Sport","Sahibinden BMW 3 Serisi 316i M Sport 2014 Model","2014","184.000","Mavi (metalik)","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-m-sport/sahibinden-bmw-3-serisi-316i-m-sport-2014-model/25374936","1.350.000 TL","26 Temmuz 2024","Rize","Merkez"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-techno-plus/2014-lansman-139-000-km-lci-dis-m-cok-duzgun-f30/25994760","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_240x180.jpg","BMW 3 Serisi 320i ED Techno Plus","2014 - LANSMAN - 139.000 KM - LCİ - DIŞ M - ÇOK DÜZGÜN F30","2014","139.000","Kahverengi","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-techno-plus/2014-lansman-139-000-km-lci-dis-m-cok-duzgun-f30/25994760","1.265.000 TL","26 Temmuz 2024","Denizli","Pamukkale"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/pepa-otomotiv-2016-bmw-320i-ed-lci-sport-line-sunroof-dis-msport/25994444","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/26/25994444/62ed8564-bc9c-4834-b228-230de3712823_image_for_silan_25994444_240x180.jpg","BMW 3 Serisi 320i ED Sport Line","PEPA OTOMOTİV-2016 BMW 320i ED LCİ SPORT LİNE SUNROOF DIŞ MSPORT","2016","107.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/pepa-otomotiv-2016-bmw-320i-ed-lci-sport-line-sunroof-dis-msport/25994444","1.275.000 TL","26 Temmuz 2024","İstanbul","Sarıyer"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/sahibinden-bmw-3-serisi-316i-standart-2002-model/24491397","https://arbstorage.mncdn.com/ilanfotograflari/2024/02/11/24491397/7744b1cb-e75d-4ada-92c6-015b99c75fca_image_for_silan_24491397_240x180.jpg","BMW 3 Serisi 316i Standart","Sahibinden BMW 3 Serisi 316i Standart 2002 Model","2002","318.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/sahibinden-bmw-3-serisi-316i-standart-2002-model/24491397","420.000 TL","26 Temmuz 2024","İzmir","Buca"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-325ci/2001-bmw-3-25ci-cabrio/25994166","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/26/25994166/43d41863-82ae-4b43-b675-4401688e2e98_image_for_silan_25994166_240x180.jpg","BMW 3 Serisi 325Ci","2001 BMW 3.25Cİ CABRİO","2001","287.000","Gri","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-325ci/2001-bmw-3-25ci-cabrio/25994166","1.050.000 TL","26 Temmuz 2024","İstanbul","Bağcılar"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-1994-model/25990402","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/26/25990402/33caf3ba-8d27-4ca2-803e-94d18bdb6f0e_image_for_silan_25990402_240x180.jpg","BMW 3 Serisi 318i Standart","Sahibinden BMW 3 Serisi 318i Standart 1994 Model","1994","450.000","Bordo","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-1994-model/25990402","285.000 TL","26 Temmuz 2024","İstanbul","Pendik"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-328i-m-sport/3-28i-m-sport-sunroof-tr-de-tek/25992922","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/26/25992922/f26d1164-7292-4243-862f-9645430c19bf_image_for_silan_25992922_240x180.jpg","BMW 3 Serisi 328i M Sport","3.28i M SPORT SUNROOF TR DE TEK","2012","160.000","Gri","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-328i-m-sport/3-28i-m-sport-sunroof-tr-de-tek/25992922","1.500.000 TL","26 Temmuz 2024","İstanbul","Bağcılar"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-m-sport/sahibinden-bmw-3-serisi-320d-m-sport-2012-model/25990321","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/26/25990321/ea767d3f-4000-4106-b53d-47db6ae0a453_image_for_silan_25990321_240x180.jpg","BMW 3 Serisi 320d M Sport","Sahibinden BMW 3 Serisi 320d M Sport 2012 Model","2012","282.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-m-sport/sahibinden-bmw-3-serisi-320d-m-sport-2012-model/25990321","840.000 TL","26 Temmuz 2024","Diyarbakır","Bağlar"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-luxury-line/2015-model-3-20i-luxury-line-otomatik/25992641","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED Luxury Line","2015 MODEL 3.20İ LUXURY LİNE OTOMATİK","2015","217.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-luxury-line/2015-model-3-20i-luxury-line-otomatik/25992641","1.100.000 TL","26 Temmuz 2024","İstanbul","Bağcılar"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-edition-comfort/sembol-den-2012-bmw-320d-edition-comfort-184bg/25992550","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d Edition Comfort","SEMBOL'DEN 2012 BMW 320D EDİTİON COMFORT 184BG","2012","198.649","Gri","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-edition-comfort/sembol-den-2012-bmw-320d-edition-comfort-184bg/25992550","930.000 TL","26 Temmuz 2024","İstanbul","Bağcılar"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-standart/bmw-3-16-i-cok-temiz-sunrofflu-uygun-fiyata/25959606","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 316i Standart","BMW 3.16 İ ÇOK TEMİZ SUNROFFLU UYGUN FİYATA","2006","295.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-standart/bmw-3-16-i-cok-temiz-sunrofflu-uygun-fiyata/25959606","500.000 TL","26 Temmuz 2024","Aydın","Didim"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-techno-plus/sahibinden-2012-bmw-3-20d-hatasiz-orjinal-tekno-plus/25989662","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d Techno Plus","Sahibinden 2012  BMW 3.20d hatasız orjinal tekno plus","2012","302.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-techno-plus/sahibinden-2012-bmw-3-20d-hatasiz-orjinal-tekno-plus/25989662","1.000.000 TL","26 Temmuz 2024","Sakarya","Erenler"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-standart/sahibinden-bmw-3-serisi-320d-standart-1999-model/25989590","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d Standart","Sahibinden BMW 3 Serisi 320d Standart 1999 Model","1999","185.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-standart/sahibinden-bmw-3-serisi-320d-standart-1999-model/25989590","430.000 TL","26 Temmuz 2024","İstanbul","Zeytinburnu"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-standart/2013-model-bmw-316-i-standart-boyasiz-degisensiz-tramersiz/25856700","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 316i Standart","2013 MODEL BMW 316 İ STANDART BOYASIZ DEĞİŞENSİZ TRAMERSİZ","2013","190.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-standart/2013-model-bmw-316-i-standart-boyasiz-degisensiz-tramersiz/25856700","940.000 TL","26 Temmuz 2024","Elazığ","Merkez"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-first-edition-m-sport/sahibinden-bmw-3-serisi-320i-first-edition-m-sport-2020-model/25988987","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i First Edition M Sport","Sahibinden BMW 3 Serisi 320i First Edition M Sport 2020 Model","2020","37.000","Gri","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-first-edition-m-sport/sahibinden-bmw-3-serisi-320i-first-edition-m-sport-2020-model/25988987","1.855.000 TL","26 Temmuz 2024","Antalya","Konyaaltı"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-standart/sahibinden-bmw-3-serisi-320i-ed-standart-2013-model-istanbul/25988563","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED Standart","Sahibinden BMW 3 Serisi 320i ED Standart 2013 Model İstanbul","2013","187.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-standart/sahibinden-bmw-3-serisi-320i-ed-standart-2013-model-istanbul/25988563","1.100.000 TL","26 Temmuz 2024","İstanbul","Sarıyer"
